ID,Name,Age,Photo,Nationality,Flag,Overall,Potential,Club,Club Logo,Value,Wage,Special,Preferred Foot,International Reputation,Weak Foot,Skill Moves,Work Rate,Body Type,Real Face,Jersey Number,Contract Valid Until,Height,Weight,Crossing,Finishing,HeadingAccuracy,ShortPassing,Volleys,Dribbling,Curve,FKAccuracy,LongPassing,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,ShotPower,Jumping,Stamina,Strength,LongShots,Aggression,Interceptions,Positioning,Vision,Penalties,Composure,StandingTackle,SlidingTackle,GKDiving,GKHandling,GKKicking,GKPositioning,GKReflexes,Best Position,Best Overall Rating,Release Clause,DefensiveAwareness
246191,J. Álvarez,21,https://cdn.sofifa.com/players/246/191/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,85,River Plate,https://cdn.sofifa.com/teams/1876/30.png,€12.5M,€14K,1960,Right,1,3,4,High/ Medium,Normal (170-),No,9,2022,170cm,71kg,71,75,66,73,69,72,75,73,67,76,81,86,84,70,79,80,72,70,52,70,76,37,73,72,69,78,37,33,6,10,8,15,6,CAM,76,€20M,57
220348,Iza Carcelén,28,https://cdn.sofifa.com/players/220/348/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,74,Cádiz CF,https://cdn.sofifa.com/teams/1968/30.png,€3.8M,€24K,1967,Right,1,3,3,High/ Medium,Normal (170-185),No,20,2023,174cm,70kg,77,47,54,69,56,75,72,78,59,71,80,78,73,59,74,69,56,91,59,70,76,68,69,59,69,62,71,68,9,11,11,10,7,RB,74,€8.4M,72
178253,Ivo,34,https://cdn.sofifa.com/players/178/253/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,75,Henan Songshan Longmen FC,https://cdn.sofifa.com/teams/111779/30.png,€2.6M,€15K,1987,Left,1,3,3,High/ Medium,Lean (170-185),No,29,2021,173cm,65kg,75,69,54,78,62,75,77,82,76,77,74,73,71,70,67,72,61,88,57,67,63,60,76,79,73,61,53,39,11,16,12,14,15,LM,76,€4M,51
222467,Ivi López,27,https://cdn.sofifa.com/players/222/467/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,72,Raków Częstochowa,https://cdn.sofifa.com/teams/114326/30.png,€2.2M,€7K,1899,Right,1,3,3,Medium/ Medium,Normal (170-185),Yes,11,2024,174cm,70kg,68,69,59,67,66,73,75,75,65,72,81,77,84,67,81,79,68,73,65,70,58,41,68,67,71,68,36,29,13,15,12,7,12,RM,72,€3.1M,36
244963,Ivanildo Fernandes,25,https://cdn.sofifa.com/players/244/963/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,71,76,FC Vizela,https://cdn.sofifa.com/teams/111539/30.png,€2.5M,€4K,1491,Left,1,4,2,Medium/ Medium,Lean (185+),No,4,2024,193cm,83kg,37,21,70,61,27,46,27,30,52,57,56,66,31,69,29,45,66,72,89,25,78,70,31,40,39,62,72,70,12,6,14,9,5,CB,73,€5.4M,69
212267,Ivan Cavaleiro,27,https://cdn.sofifa.com/players/212/267/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,73,73,Fulham,https://cdn.sofifa.com/teams/144/30.png,€3.2M,€42K,1899,Right,1,3,4,High/ Medium,Normal (170-185),Yes,17,2024,175cm,73kg,70,71,64,65,65,74,74,57,60,76,85,86,76,65,76,78,55,72,75,68,71,37,71,69,70,59,46,36,13,15,12,9,13,LM,73,€6.1M,25
222572,Iván Villar,23,https://cdn.sofifa.com/players/222/572/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,78,CD Leganés,https://cdn.sofifa.com/teams/100888/30.png,€3.2M,€9K,1085,Right,1,2,1,Medium/ Medium,Lean (185+),Yes,1,2022,189cm,76kg,13,12,16,23,12,21,20,15,22,17,32,33,38,70,37,51,52,30,52,15,18,18,12,46,23,46,15,15,71,69,68,69,70,GK,71,nan,10
204863,Iván Sánchez,28,https://cdn.sofifa.com/players/204/863/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,73,73,Birmingham City,https://cdn.sofifa.com/teams/88/30.png,€3.1M,€20K,1800,Left,1,3,3,High/ Medium,Normal (170-185),No,17,2023,171cm,64kg,71,68,40,68,47,74,72,69,60,74,92,90,85,60,85,60,80,82,33,65,55,17,65,68,65,71,22,25,14,8,12,9,8,RM,73,€5.9M,57
246279,Iván Martos,24,https://cdn.sofifa.com/players/246/279/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,76,Unión Deportiva Almería,https://cdn.sofifa.com/teams/1861/30.png,€2.4M,€5K,1666,Left,1,3,2,Medium/ Medium,Normal (170-185),No,3,2024,182cm,68kg,64,32,65,64,22,64,38,44,43,65,72,74,62,69,61,48,65,61,71,45,65,69,52,47,45,60,71,69,9,10,15,5,14,LB,70,€4.3M,66
246928,Iván Martín,22,https://cdn.sofifa.com/players/246/928/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,79,Deportivo Alavés,https://cdn.sofifa.com/teams/463/30.png,€3.6M,€14K,1704,Left,1,3,3,High/ Low,Normal (170-185),No,19,2022,178cm,70kg,69,65,39,70,59,71,60,62,66,71,77,72,74,58,68,53,50,61,48,55,47,45,62,72,70,70,39,38,13,6,11,6,6,LM,71,nan,41
246070,Iván Jaime,20,https://cdn.sofifa.com/players/246/070/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,82,Futebol Clube de Famalicão,https://cdn.sofifa.com/teams/112809/30.png,€3.8M,€5K,1809,Right,1,3,3,Medium/ Medium,Lean (170-185),No,10,2025,180cm,73kg,57,72,58,69,65,73,65,55,68,74,74,71,69,64,66,70,53,62,66,69,44,52,73,65,59,52,52,48,9,14,10,11,6,CAM,72,€8.7M,46
146952,Iván Cuéllar,37,https://cdn.sofifa.com/players/146/952/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,75,75,Real Sporting de Gijón,https://cdn.sofifa.com/teams/459/30.png,€625K,€5K,1279,Left,1,2,1,Medium/ Medium,Normal (185+),No,1,2023,188cm,82kg,34,15,13,25,17,14,25,20,28,13,57,43,55,73,45,55,65,42,71,12,33,21,12,49,25,57,11,15,74,75,73,74,75,GK,75,€1M,20
259423,Iván Azón,18,https://cdn.sofifa.com/players/259/423/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,68,82,Real Zaragoza,https://cdn.sofifa.com/teams/244/30.png,€2.8M,€2K,1653,Right,1,2,2,High/ High,Stocky (170-185),No,31,2024,182cm,78kg,35,70,74,70,65,64,36,28,40,65,62,63,52,60,71,68,71,80,85,63,71,28,65,54,66,51,32,28,6,8,14,13,12,ST,70,€6.2M,34
231280,Iván Alejo,26,https://cdn.sofifa.com/players/231/280/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,75,Cádiz CF,https://cdn.sofifa.com/teams/1968/30.png,€5M,€25K,1869,Right,1,3,4,Medium/ Medium,Lean (170-185),Yes,14,2025,184cm,76kg,76,74,47,74,59,79,69,66,69,74,82,78,85,67,54,75,68,55,74,69,65,38,69,68,47,61,39,42,9,12,14,14,10,RW,75,€11.4M,48
212230,Iuri Medeiros,26,https://cdn.sofifa.com/players/212/230/22_60.png,Portugal,https://cdn.sofifa.com/flags/pt.png,72,72,SC Braga,https://cdn.sofifa.com/teams/1896/30.png,€2.6M,€11K,1821,Left,2,3,4,High/ Medium,Lean (170-185),No,45,2026,175cm,66kg,71,58,45,69,69,78,82,75,65,77,79,69,86,78,90,70,61,45,41,73,67,34,67,72,64,73,31,26,7,8,7,9,12,LW,73,€5.2M,36
201119,Ismaily,31,https://cdn.sofifa.com/players/201/119/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,80,80,Shakhtar Donetsk,https://cdn.sofifa.com/teams/101059/30.png,€15.5M,€1K,2063,Left,2,3,4,High/ Medium,Stocky (170-185),No,31,2023,177cm,86kg,80,60,59,81,55,83,65,50,67,81,84,80,72,81,82,75,59,86,75,65,63,79,82,71,51,79,74,75,8,8,14,11,10,LB,80,€32.6M,77
252930,Ismael Casas,20,https://cdn.sofifa.com/players/252/930/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,69,80,Málaga CF,https://cdn.sofifa.com/teams/573/30.png,€2.9M,€3K,1745,Right,1,3,2,Medium/ Medium,Lean (170-185),No,20,2022,174cm,62kg,67,37,55,66,37,65,61,41,63,64,82,84,78,64,73,31,68,79,61,30,65,65,67,54,50,63,64,61,11,14,14,6,6,RWB,70,€5.2M,62
213337,Ismael,26,https://cdn.sofifa.com/players/213/337/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,71,73,Al Faisaly,https://cdn.sofifa.com/teams/112389/30.png,€2.3M,€11K,1932,Right,1,4,4,Medium/ Medium,Normal (170-),No,7,2022,165cm,65kg,71,53,38,72,53,75,69,64,73,75,73,66,84,73,91,67,82,74,58,61,82,65,57,75,56,73,57,54,13,10,16,14,10,CM,73,€4M,51
232498,Isi,26,https://cdn.sofifa.com/players/232/498/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,76,76,Rayo Vallecano,https://cdn.sofifa.com/teams/480/30.png,€8M,€20K,1950,Left,1,3,3,High/ Medium,Normal (170-),No,7,2023,169cm,71kg,73,76,35,74,65,75,73,74,72,77,88,84,86,72,81,72,81,72,64,76,53,41,72,70,70,74,41,37,11,8,10,13,15,RM,76,€17.6M,39
197781,Isco,29,https://cdn.sofifa.com/players/197/781/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,82,82,Real Madrid CF,https://cdn.sofifa.com/teams/243/30.png,€30M,€175K,2060,Right,3,3,4,Medium/ Low,Normal (170-185),Yes,22,2022,176cm,79kg,78,76,55,81,67,91,88,76,80,90,70,62,81,75,90,69,60,59,59,78,58,61,77,81,74,83,64,51,10,8,12,15,6,CAM,82,€61.5M,58
207431,Insua,27,https://cdn.sofifa.com/players/207/431/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,73,SD Huesca,https://cdn.sofifa.com/teams/110839/30.png,€2M,€8K,1540,Right,1,3,2,Low/ Medium,Normal (185+),Yes,4,2023,187cm,80kg,37,36,73,71,34,44,42,23,62,65,43,51,45,65,60,43,73,40,72,29,69,72,41,52,32,55,74,72,9,6,7,13,14,CB,73,€3.4M,71
41,Iniesta,37,https://cdn.sofifa.com/players/000/041/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,79,Vissel Kobe,https://cdn.sofifa.com/teams/101146/30.png,€5.5M,€10K,1955,Right,4,4,4,Medium/ Low,Normal (170-),Yes,8,2024,171cm,68kg,75,68,54,89,79,84,80,70,83,89,59,44,72,71,76,67,40,51,62,70,58,59,78,90,71,89,53,50,6,13,6,13,7,CAM,81,€7.2M,68
190584,Illarramendi,31,https://cdn.sofifa.com/players/190/584/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,79,Real Sociedad,https://cdn.sofifa.com/teams/457/30.png,€12.5M,€34K,2031,Right,2,3,3,Medium/ High,Normal (170-185),Yes,4,2023,179cm,74kg,68,72,51,80,58,78,76,68,79,80,58,38,69,81,71,69,62,69,68,76,75,81,77,82,50,79,79,78,15,7,11,14,12,CDM,79,€26.3M,79
199562,Ilie Sánchez,30,https://cdn.sofifa.com/players/199/562/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,71,Sporting Kansas City,https://cdn.sofifa.com/teams/696/30.png,€1.5M,€5K,1848,Right,1,3,2,Medium/ High,Lean (170-185),Yes,6,2021,180cm,75kg,53,39,68,77,38,64,51,49,74,75,51,50,72,75,70,49,83,84,76,57,72,70,52,66,69,69,68,64,6,16,16,12,11,CDM,73,€2.3M,71
242054,Igor Silva,24,https://cdn.sofifa.com/players/242/054/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,70,75,FC Lorient,https://cdn.sofifa.com/teams/217/30.png,€2.2M,€9K,1869,Right,1,2,3,High/ Medium,Normal (170-185),No,2,2026,173cm,66kg,68,44,56,63,53,73,64,52,64,72,81,79,82,61,82,69,66,78,60,60,63,64,67,58,44,56,65,63,11,12,14,6,8,RB,70,€4.6M,67
205215,Igor Rossi,32,https://cdn.sofifa.com/players/205/215/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,72,Al Faisaly,https://cdn.sofifa.com/teams/112389/30.png,€1.5M,€11K,1589,Left,1,2,2,Medium/ High,Normal (185+),No,3,2022,189cm,80kg,44,25,78,65,27,51,43,32,64,62,45,38,33,68,36,43,82,86,85,26,73,68,34,51,46,63,71,72,16,13,15,15,9,CB,72,€2.5M,73
230414,Igor Madinha,25,https://cdn.sofifa.com/players/230/414/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,72,72,São Paulo,https://cdn.sofifa.com/teams/598/30.png,€2.6M,€24K,1701,Right,1,3,2,Medium/ Medium,Normal (170-185),No,33,2024,174cm,70kg,68,62,44,68,50,73,61,54,50,69,94,94,84,68,80,71,53,77,55,54,39,21,65,63,55,66,27,31,7,6,11,15,9,RM,72,€4.9M,23
202599,Igor Coronado,28,https://cdn.sofifa.com/players/202/599/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,76,76,Al Ittihad,https://cdn.sofifa.com/teams/607/30.png,€7.5M,€38K,2020,Right,2,4,5,High/ Medium,Lean (170-),No,77,2023,170cm,65kg,73,76,52,72,69,81,72,77,75,82,83,78,89,70,88,73,73,84,56,78,53,57,70,74,76,73,50,48,12,7,12,10,7,RM,77,€12.8M,43
241585,Igor,23,https://cdn.sofifa.com/players/241/585/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,69,78,Fiorentina,https://cdn.sofifa.com/teams/110374/30.png,€2.9M,€17K,1574,Left,1,2,2,Medium/ Medium,Normal (185+),No,98,2024,185cm,84kg,24,22,57,65,27,44,32,25,52,57,69,68,66,60,66,44,70,65,78,36,80,69,48,56,28,62,72,69,7,11,9,15,14,CB,71,€5.5M,69
196935,Ignasi Miquel,28,https://cdn.sofifa.com/players/196/935/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,71,72,SD Huesca,https://cdn.sofifa.com/teams/110839/30.png,€1.8M,€16K,1534,Left,1,3,2,Low/ High,Normal (185+),No,23,2022,189cm,82kg,49,18,73,70,26,55,27,24,58,68,58,60,58,69,31,55,59,61,77,21,74,71,26,54,43,62,71,72,11,7,6,6,9,CB,72,nan,67
189560,Iborra,33,https://cdn.sofifa.com/players/189/560/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,79,79,Villarreal CF,https://cdn.sofifa.com/teams/483/30.png,€8.5M,€34K,1974,Right,2,4,3,Medium/ Medium,Normal (185+),Yes,10,2024,190cm,80kg,59,67,82,82,66,69,66,67,81,80,32,33,51,75,35,79,73,65,89,67,75,76,77,77,69,81,77,73,14,11,6,15,8,CDM,79,€17.9M,78
247257,Ibañez,22,https://cdn.sofifa.com/players/247/257/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,77,85,Roma,https://cdn.sofifa.com/teams/52/30.png,€22M,€37K,1667,Right,2,2,2,Medium/ High,Normal (185+),No,3,2025,185cm,73kg,34,27,73,63,29,40,32,35,40,73,82,80,69,81,62,45,69,78,77,25,76,80,32,34,46,64,79,79,12,7,10,6,12,CB,79,€41.8M,80
190264,Iago Falqué,30,https://cdn.sofifa.com/players/190/264/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,74,Torino F.C.,https://cdn.sofifa.com/teams/54/30.png,€4.1M,€38K,1855,Left,2,3,4,High/ Low,Normal (170-),Yes,14,2022,174cm,69kg,75,72,53,81,69,80,77,75,72,80,73,69,80,74,83,70,34,60,50,73,48,26,70,69,76,73,36,32,15,5,14,13,7,CAM,75,€6.1M,44
192629,Iago Aspas,33,https://cdn.sofifa.com/players/192/629/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,84,84,RC Celta de Vigo,https://cdn.sofifa.com/teams/450/30.png,€27M,€46K,2071,Left,2,4,3,High/ High,Lean (170-185),Yes,10,2023,176cm,67kg,80,89,77,80,83,87,79,83,73,86,78,86,90,84,72,79,66,69,60,81,63,39,84,81,82,85,21,18,12,16,9,12,13,ST,84,€56.7M,39
224537,Iago,29,https://cdn.sofifa.com/players/224/537/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,73,73,Al Taawoun,https://cdn.sofifa.com/teams/112393/30.png,€2.5M,€20K,1595,Right,1,2,2,Low/ High,Normal (185+),No,4,2022,188cm,83kg,47,23,73,57,37,47,35,30,52,58,49,49,56,72,47,51,85,80,85,23,76,72,38,36,45,57,74,74,14,12,6,7,11,CB,73,€4.1M,74
251182,Iago,24,https://cdn.sofifa.com/players/251/182/22_60.png,Brazil,https://cdn.sofifa.com/flags/br.png,75,79,FC Augsburg,https://cdn.sofifa.com/teams/100409/30.png,€7.5M,€18K,1911,Left,1,2,3,High/ Medium,Lean (170-185),No,22,2024,181cm,67kg,74,54,68,72,37,72,65,35,69,71,75,85,75,69,69,63,65,76,69,54,72,73,67,65,46,74,73,74,7,8,15,12,13,LB,75,€14.1M,69
243792,Iñigo Vicente,23,https://cdn.sofifa.com/players/243/792/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,70,78,CD Mirandés,https://cdn.sofifa.com/teams/110069/30.png,€3.5M,€13K,1756,Right,1,4,4,Medium/ Medium,Lean (170-185),No,10,2022,178cm,70kg,67,66,49,73,44,73,64,57,67,72,76,74,75,64,76,60,63,53,53,60,53,45,67,72,56,68,44,40,7,7,11,15,15,CAM,72,nan,38
196942,Iñigo Pérez,33,https://cdn.sofifa.com/players/196/942/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,74,74,CA Osasuna,https://cdn.sofifa.com/teams/479/30.png,€2.1M,€21K,1970,Left,1,3,3,Medium/ Medium,Lean (170-185),No,21,2022,178cm,74kg,76,61,62,76,59,59,80,79,77,76,59,53,68,67,64,73,76,78,70,71,70,71,57,76,49,64,75,73,9,8,7,16,6,CDM,74,€4.4M,69
204525,Iñigo Martínez,30,https://cdn.sofifa.com/players/204/525/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,81,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€21M,€33K,1979,Left,2,3,2,Medium/ Medium,Normal (170-185),Yes,4,2023,182cm,77kg,51,42,76,75,37,53,72,51,83,75,69,72,68,80,61,81,91,71,79,74,84,83,48,55,39,69,80,84,12,16,11,13,11,CB,81,€44.1M,82
216201,Iñaki Williams,27,https://cdn.sofifa.com/players/216/201/22_60.png,Spain,https://cdn.sofifa.com/flags/es.png,81,82,Athletic Club de Bilbao,https://cdn.sofifa.com/teams/448/30.png,€30M,€39K,2039,Right,2,2,4,High/ Medium,Normal (185+),Yes,9,2028,186cm,80kg,76,77,73,74,74,81,76,53,66,76,93,94,78,82,62,85,88,83,82,77,75,21,85,73,64,81,34,29,14,15,14,10,13,ST,82,€65.3M,42
258781,I. Zabarnyi,18,https://cdn.sofifa.com/players/258/781/22_60.png,Ukraine,https://cdn.sofifa.com/flags/ua.png,72,82,Dynamo Kyiv,https://cdn.sofifa.com/teams/101047/30.png,€4.6M,€500,1647,Right,1,2,2,Medium/ Medium,Normal (185+),No,25,2025,186cm,81kg,56,33,73,69,29,38,34,38,57,59,63,68,66,72,68,45,77,74,75,34,59,74,35,31,40,65,74,72,14,11,10,11,13,CB,74,€11M,75
246192,I. Vukotić,22,https://cdn.sofifa.com/players/246/192/22_60.png,Montenegro,https://cdn.sofifa.com/flags/me.png,69,80,Boavista FC,https://cdn.sofifa.com/teams/1898/30.png,€3M,€5K,1843,Left,1,3,3,Medium/ Medium,Lean (185+),No,18,2023,191cm,78kg,65,53,68,71,47,67,72,64,68,70,59,65,55,66,52,66,54,73,78,60,70,65,63,61,66,71,68,66,13,5,7,14,8,CDM,70,nan,64
233045,I. Ugbo,22,https://cdn.sofifa.com/players/233/045/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,71,78,KRC Genk,https://cdn.sofifa.com/teams/673/30.png,€3.8M,€10K,1709,Right,1,3,2,High/ Medium,Lean (185+),Yes,21,2025,185cm,73kg,57,77,68,66,71,69,43,38,38,67,75,80,69,74,63,68,74,65,75,53,61,26,73,63,73,68,30,19,11,13,5,13,11,ST,73,€6.5M,21
184873,I. Traoré,34,https://cdn.sofifa.com/players/184/873/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,75,75,Angers SCO,https://cdn.sofifa.com/teams/1530/30.png,€1.8M,€20K,1682,Right,2,2,2,Medium/ High,Stocky (170-185),No,8,2022,184cm,87kg,43,32,79,68,19,35,48,58,65,62,41,39,61,70,57,45,77,78,93,51,79,72,35,52,49,70,76,70,6,10,16,6,15,CB,75,€3.6M,75
245850,I. Traoré,32,https://cdn.sofifa.com/players/245/850/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,73,73,SK Slavia Praha,https://cdn.sofifa.com/teams/266/30.png,€2.4M,€850,2004,Right,1,3,3,Medium/ Medium,Normal (185+),No,27,2022,186cm,80kg,65,61,70,72,65,75,61,56,71,75,61,63,68,74,75,64,76,80,83,63,78,72,71,75,61,83,75,69,8,11,13,10,14,CDM,74,€5M,69
212228,I. Toney,25,https://cdn.sofifa.com/players/212/228/22_60.png,England,https://cdn.sofifa.com/flags/gb-eng.png,76,80,Brentford,https://cdn.sofifa.com/teams/1925/30.png,€10.5M,€46K,1966,Right,1,3,3,High/ High,Normal (185+),No,17,2025,187cm,70kg,54,80,78,62,76,68,61,56,56,73,80,80,82,77,70,73,89,79,81,65,80,49,79,63,80,77,48,42,16,8,8,7,8,ST,78,€21.8M,38
213302,I. Tajouri-Shradi,27,https://cdn.sofifa.com/players/213/302/22_60.png,Libya,https://cdn.sofifa.com/flags/ly.png,72,72,New York City FC,https://cdn.sofifa.com/teams/112828/30.png,€2.5M,€7K,1804,Left,1,4,3,High/ Medium,Normal (170-),No,17,2021,170cm,64kg,65,71,45,66,62,73,71,66,57,74,86,78,88,64,88,75,71,68,60,70,32,26,69,63,57,64,32,32,15,12,11,9,14,RW,72,€3.8M,34
212282,I. Sylla,27,https://cdn.sofifa.com/players/212/282/22_60.png,Guinea,https://cdn.sofifa.com/flags/gn.png,71,71,Toulouse Football Club,https://cdn.sofifa.com/teams/1809/30.png,€1.8M,€5K,1890,Left,1,2,2,Medium/ High,Lean (170-185),No,12,2023,180cm,75kg,71,64,60,70,65,69,71,56,64,63,57,66,67,67,66,65,72,87,71,49,68,72,69,62,49,51,66,67,13,13,10,8,12,LWB,71,€3.2M,61
222634,I. Success,25,https://cdn.sofifa.com/players/222/634/22_60.png,Nigeria,https://cdn.sofifa.com/flags/ng.png,70,75,Udinese Calcio,https://cdn.sofifa.com/teams/55/30.png,€2.4M,€10K,1740,Right,1,3,3,Medium/ Medium,Normal (170-185),Yes,14,2024,182cm,90kg,73,67,64,67,57,76,56,54,55,75,69,74,67,65,64,80,78,46,75,58,45,22,70,62,68,63,33,24,8,15,14,8,10,ST,72,€4.5M,41
165531,I. Sosa,34,https://cdn.sofifa.com/players/165/531/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,73,73,Pachuca,https://cdn.sofifa.com/teams/110147/30.png,€1.4M,€15K,1891,Right,1,3,3,High/ Low,Lean (170-185),No,18,2022,177cm,70kg,69,73,67,72,56,72,70,54,63,75,74,79,78,68,69,71,71,70,72,69,67,50,72,71,60,73,47,39,14,11,8,11,12,RM,73,€2.4M,37
255380,I. Soro,23,https://cdn.sofifa.com/players/255/380/22_60.png,Côte d'Ivoire,https://cdn.sofifa.com/flags/ci.png,71,77,Celtic,https://cdn.sofifa.com/teams/78/30.png,€2.7M,€24K,1833,Right,1,3,2,Medium/ High,Normal (170-185),No,12,2024,173cm,76kg,48,48,51,70,50,66,46,49,68,68,73,69,75,65,86,63,87,72,72,55,76,72,45,64,50,60,70,69,10,5,6,9,8,CDM,72,€5.4M,68
217699,I. Slimani,33,https://cdn.sofifa.com/players/217/699/22_60.png,Algeria,https://cdn.sofifa.com/flags/dz.png,76,76,Olympique Lyonnais,https://cdn.sofifa.com/teams/66/30.png,€4.8M,€57K,1906,Right,3,3,2,High/ High,Normal (185+),Yes,20,2022,188cm,83kg,72,77,78,75,76,70,75,47,73,74,44,49,53,78,53,81,80,64,86,68,84,50,81,76,77,78,48,24,10,9,6,15,11,ST,76,€9.1M,42
231089,I. Sissoko,23,https://cdn.sofifa.com/players/231/089/22_60.png,France,https://cdn.sofifa.com/flags/fr.png,72,78,RC Strasbourg Alsace,https://cdn.sofifa.com/teams/76/30.png,€3.7M,€15K,1806,Right,1,4,3,Medium/ Medium,Normal (185+),No,27,2024,193cm,90kg,45,45,68,76,43,68,54,40,74,73,47,52,45,73,33,73,68,83,89,58,77,72,67,68,52,68,73,69,11,5,14,11,11,CDM,76,€8.1M,69
261306,I. Sissokho,19,https://cdn.sofifa.com/players/261/306/22_60.png,Mali,https://cdn.sofifa.com/flags/ml.png,69,78,FC Girondins de Bordeaux,https://cdn.sofifa.com/teams/59/30.png,€2.8M,€6K,1772,Right,1,3,2,High/ High,Lean (170-),No,20,2024,170cm,65kg,53,49,61,67,39,64,42,42,66,65,65,69,63,66,82,61,59,90,53,55,74,68,59,64,49,66,70,65,8,10,10,12,8,CDM,70,€6.2M,64
255105,I. Shkurin,21,https://cdn.sofifa.com/players/255/105/22_60.png,Belarus,https://cdn.sofifa.com/flags/by.png,68,74,Dynamo Kyiv,https://cdn.sofifa.com/teams/101047/30.png,€2M,€500,1662,Right,1,3,2,Medium/ Medium,Lean (185+),No,73,2024,188cm,80kg,54,71,70,62,56,64,49,28,52,59,75,73,63,70,59,64,67,72,79,55,70,21,69,58,64,60,32,26,8,11,7,8,11,ST,70,€4.8M,35
215391,I. Seck,31,https://cdn.sofifa.com/players/215/391/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,70,70,SV Zulte Waregem,https://cdn.sofifa.com/teams/15005/30.png,€1.1M,€8K,1618,Left,1,3,2,Medium/ High,Normal (185+),No,21,2022,195cm,87kg,38,38,77,65,60,53,35,39,56,63,31,37,40,65,37,70,31,87,88,38,78,75,43,66,43,75,70,61,14,15,8,9,15,CB,71,€1.7M,73
171828,I. Scocco,36,https://cdn.sofifa.com/players/171/828/22_60.png,Argentina,https://cdn.sofifa.com/flags/ar.png,75,75,Newell's Old Boys,https://cdn.sofifa.com/teams/110396/30.png,€1.9M,€13K,1947,Right,2,4,4,High/ Medium,Normal (170-185),No,32,2021,176cm,71kg,64,77,54,76,76,80,79,81,70,80,71,70,78,74,82,83,60,60,63,80,70,32,79,74,80,84,30,28,14,12,14,6,12,CAM,77,€2.9M,38
263287,I. Schranz,27,https://cdn.sofifa.com/players/263/287/22_60.png,Slovakia,https://cdn.sofifa.com/flags/sk.png,75,75,SK Slavia Praha,https://cdn.sofifa.com/teams/266/30.png,€6M,€1K,1853,Right,1,3,2,High/ Medium,Lean (185+),No,26,2024,185cm,73kg,53,77,72,66,75,72,66,60,57,73,81,85,70,76,72,78,73,78,73,76,65,27,76,71,65,77,25,24,6,15,7,9,6,ST,75,€12.6M,24
235353,I. Sarr,23,https://cdn.sofifa.com/players/235/353/22_60.png,Senegal,https://cdn.sofifa.com/flags/sn.png,78,86,Watford,https://cdn.sofifa.com/teams/1795/30.png,€31M,€53K,1833,Right,1,2,4,High/ Medium,Lean (185+),Yes,23,2024,185cm,76kg,68,75,44,69,76,82,78,55,59,79,94,94,78,76,74,82,48,73,71,78,53,17,73,68,58,78,16,21,14,13,7,6,9,RW,78,€65.1M,25
